ID Caso	ID Caso Relacionado	Año	Mes	Día	Código DANE de Municipio	Municipio	Departamento	Región	Modalidad	Presunto Responsable	Descripción Presunto Responsable	Abandono o Despojo Forzado de Tierras	Amenaza o Intimidación	Ataque Contra Misión Médica	Confinamiento o Restricción a la Movilidad	Desplazamiento Forzado	Extorsión	Lesionados Civiles	Pillaje	Tortura	Violencia Basada en Género	Otro Hecho Simultáneo	Total Combatientes	Total Civiles	Total de Víctimas del Caso	Tipo de Armas	Latitud	Longitud
185448	CR018738	2015	06	26	86568	PUERTO ASIS	PUTUMAYO	BAJO PUTUMAYO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	0.505046722	-76.49727285
185449	CR018741	2015	07	09	05040	ANORI	ANTIOQUIA	NORDESTE ANTIOQUEÑO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.074707669	-75.14834842
185450	CR018765	2015	07	11	86001	MOCOA	PUTUMAYO	MEDIO PUTUMAYO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	2	0	0			0	0	0	ARTEFACTO EXPLOSIVO	1.152296118	-76.65027142
185451	CR018743	2015	07	11	19809	TIMBIQUI	CAUCA	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.777413702	-77.66756524
185452	CR018744	2015	07	13	76275	FLORIDA	VALLE DEL CAUCA	SUR DEL VALLE	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	3.323918106	-76.23450174
185453	CR018769	2015	07	19	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	1.80711725	-78.76385415
185454	CR018754	2015	09	13	81300	FORTUL	ARAUCA	SARARE	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	4	0	0			0	0	0	ARTEFACTO EXPLOSIVO	6.797075753	-71.7685578
185455	CR047869	2015	11	05	19397	LA VEGA	CAUCA	MACIZO COLOMBIANO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.001109224	-76.7788973
185456	CR037210	1965	02	05	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.905306295	-72.5082562
185457	CR037208	1965	02	10	19001	POPAYAN	CAUCA	MACIZO COLOMBIANO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.482503391	-76.57406468
185458	CR037209	1965	02	10	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
185459	CR040165	2003	08	08	81736	SARAVENA	ARAUCA	SARARE	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	5	0	0			0	5	5	ARTEFACTO EXPLOSIVO	6.95385957	-71.87233343
185466		1965	03	20	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	2	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
185467	CR037222	1965	06	19	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	BANDOLERISMO	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
185468	CR041164	1965	07	27	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	1	1	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
195048	CR2017195048	2001	08	09	54313	GRAMALOTE	NORTE DE SANTANDER	PROVINCIA DE RICAURTE	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	ELN	0	0	0	0	0	0	4	1	0			0	2	2	ARTEFACTO EXPLOSIVO	7.916581824	-72.78683006
200005		2009	04	16	05120	CACERES	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	5	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.578315451	-75.35235749
200991	CR2017200991	2012	06	19	41020	ALGECIRAS	HUILA	CENTRO DEL HUILA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	1	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.522447597	-75.31537288
20575	CR021260	2003	04	24	05541	PENOL	ANTIOQUIA	ORIENTE ANTIOQUEÑO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	4	4	ARTEFACTO EXPLOSIVO	6.219450549	-75.24282171
20713	CR021281	2003	05	08	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	3	3	ARTEFACTO EXPLOSIVO	3.414414305	-76.52156515
292047	CR018301	2003	12	23	05790	TARAZA	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO DIRIMIDO	NO APLICA	0	0	0	0	0	0	36	0	0			0	4	4	ARTEFACTO EXPLOSIVO	7.570867761	-75.47096996
30323		2012	06	04	52250	EL CHARCO	NARIÑO	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	25	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.477550593	-78.109849
33511		2013	12	07	19355	INZA	CAUCA	NORTE DEL CAUCA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	70	0	0			6	2	8	ARTEFACTO EXPLOSIVO	2.549182984	-76.06350272
395535		1999	05	30	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	DESCONOCIDA	GRUPO PARAMILITAR	NO IDENTIFICADO	1	1	0	0	1	0	0	0	0			0	1	1	ND	8.998278492	-72.89972106
396266	CR2017189655	1992	11	07	05079	BARBOSA	ANTIOQUIA	VALLE DE ABURRA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	COORDINADORA GUERRILLERA SIMÓN BOLÍVAR	0	0	0	0	0	0	7	0	0			0	1	1	ARTEFACTO EXPLOSIVO	6.439226882	-75.33164423
419293	CR005134	1982	03	10	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	M19	0	0	0	0	0	0	2	0	0			0	1	1	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
419294	CR005118	1997	01	29	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	OTRO ¿CUÁL?	NO APLICA	0	0	0	0	0	0	56	0	0			0	5	5	ARTEFACTO EXPLOSIVO	6.246715564	-75.58171333
419295	CR005124	1997	02	27	05045	APARTADO	ANTIOQUIA	URABA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	53	0	0			0	10	10	ARTEFACTO EXPLOSIVO	7.883417406	-76.62596065
419296		1997	10	14	18592	PUERTO RICO	CAQUETA	CAGUAN	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	4	0	0			0	1	1	ARTEFACTO EXPLOSIVO	1.908935073	-75.15748874
419297	CR005139	2003	05	27	18753	SAN VICENTE DEL CAGUAN	CAQUETA	CAGUAN	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	2	0	0			0	1	1	ARTEFACTO EXPLOSIVO	2.119786131	-74.76734058
419298	CR005165	2003	09	28	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	48	0	0			2	12	14	ARTEFACTO EXPLOSIVO	1.61792293	-75.60856043
419299	CR047153	2003	11	01	18001	FLORENCIA	CAQUETA	FLORENCIA Y AREA DE INFLUENCIA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	12	0	0			0	3	3	ARTEFACTO EXPLOSIVO	1.61792293	-75.60856043
419300		2011	09	25	19137	CALDONO	CAUCA	NORTE DEL CAUCA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.785615005	-76.51863329
419301	CR017054	2012	01	22	54250	EL TARRA	NORTE DE SANTANDER	CATATUMBO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	8.576771365	-73.09484592
419302	CR008089	2012	05	01	19050	ARGELIA	CAUCA	PATIA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.256754909	-77.24945028
419304	CR012043	2012	05	24	52683	SANDONA	NARIÑO	CENTRO DE NARIÑO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	4	0	0			0	0	0	ARTEFACTO EXPLOSIVO	1.28613693	-77.46956757
419305		2012	06	18	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	8	0	0			0	0	0	ARTEFACTO EXPLOSIVO	3.875802437	-77.0117402
419306		2012	10	14	81794	TAME	ARAUCA	SARARE	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	2	2	ARTEFACTO EXPLOSIVO	6.449379486	-71.75861086
419307	CR080122	2014	01	16	05647	SAN ANDRES DE CUERQUIA	ANTIOQUIA	NORTE DE ANTIOQUIA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	6.916808512	-75.67473253
419308	CR016067	2014	08	24	20750	SAN DIEGO	CESAR	SERRANIA DEL PERIJA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	NO IDENTIFICADA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	10.24429187	-73.14473008
421647	CR2017421647	2002	12	02	44420	LA JAGUA DEL PILAR	LA GUAJIRA	SERRANIA DEL PERIJA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	10.51021405	-73.07167902
448523		2011	06	13	52250	EL CHARCO	NARIÑO	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	15	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.477550593	-78.109849
490206	CR2017203550	2012	10	30	19532	PATIA	CAUCA	PATIA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.115670227	-76.98097859
500379		2017	06	17	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	OTRA	0	0	0	0	0	0	9	0	0			0	3	3	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
500471	CR2017500471	2001	12	24	50313	GRANADA	META	ARIARI GUAYABERO	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	3.546694724	-73.70571533
511101		2009	08	15	05579	PUERTO BERRIO	ANTIOQUIA	MAGDALENA MEDIO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	7	0	0			0	7	0	ARTEFACTO EXPLOSIVO	6.48704114	-74.40994553
511102	CR2017511102	2011	10	24	52838	TUQUERRES	NARIÑO	CENTRO OCCIDENTE DE NARIÑO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	1	0	0			0	1	1	ARTEFACTO EXPLOSIVO	1.085193359	-77.61688638
511104	CR2017511104	2012	04	11	19075	BALBOA	CAUCA	PATIA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.040478768	-77.21589814
511105		2012	06	27	44430	MAICAO	LA GUAJIRA	ALTA GUAJIRA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	7	0	0			0	0	0	ARTEFACTO EXPLOSIVO	11.37832678	-72.24190502
511123	CR2017511123	1988	03	29	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO PARAMILITAR	OTRO	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
511170	CR2017511170	1976	08	04	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
511185		1975	11	11	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO PARAMILITAR	NO IDENTIFICADO	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
511204		1976	07	24	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	EPL	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
521508		2011	10	25	52835	SAN ANDRES DE TUMACO	NARIÑO	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	8	0	0			0	0	0	ARTEFACTO EXPLOSIVO	1.80711725	-78.76385415
521513	CR2017521513	2000	11	19	73622	RONCESVALLES	TOLIMA	SUR DEL TOLIMA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	2	0	0			0	3	3	ARTEFACTO EXPLOSIVO	4.01159776	-75.60600233
521842	CR102116	1997	02	03	27615	RIOSUCIO	CHOCO	URABA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO DIRIMIDO	NO APLICA	1	0	0	0	1	0	0	0	0			0	1	1	ARTEFACTO EXPLOSIVO	7.436631552	-77.11310959
521875	CR2017521875	2012	09	24	52678	SAMANIEGO	NARIÑO	OCCIDENTE DE NARIÑO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	1.335351879	-77.59445713
521877		2009	04	16	05120	CACERES	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	NO APLICA	0	0	0	0	0	0	5	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.578315451	-75.35235749
521880		2009	07	07	05120	CACERES	ANTIOQUIA	BAJO CAUCA ANTIOQUEÑO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GRUPO POSDESMOVILIZACIÓN	NO IDENTIFICADO	0	0	0	0	0	0	3	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.578315451	-75.35235749
521917		2006	04	27	68081	BARRANCABERMEJA	SANTANDER	MAGDALENA MEDIO	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO POSDESMOVILIZACIÓN	URABEÑOS/AUTODEFENSAS GAITANISTAS DE COLOMBIA/ÁGUILAS NEGRAS/CLAN ÚSUGA	0	0	0	0	0	0	5	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.064963864	-73.84995698
522006		1975	11	16	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
532362	CR2017532362	1976	07	22	76001	CALI	VALLE DEL CAUCA	SUR DEL VALLE	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	M19	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	3.414414305	-76.52156515
532770		2019	01	17	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			20	0	20	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
532891		2018	07	19	81065	ARAUQUITA	ARAUCA	SARARE	DESCONOCIDA	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	4	4	ARTEFACTO EXPLOSIVO	6.84134566	-71.59795501
534340		2005	08	06	81001	ARAUCA	ARAUCA	LLANOS ORIENTALES	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	1	1	ARTEFACTO EXPLOSIVO	7.077358544	-70.74635031
555121		1995	06	10	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	1	0	0	0	0	99	0	0			0	20	1	ARTEFACTO EXPLOSIVO	6.246715564	-75.58171333
555184		1987	02	20	05837	TURBO	ANTIOQUIA	URABA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	2	0	0			0	0	0	ARTEFACTO EXPLOSIVO	8.089116411	-76.72915844
628459		2021	03	26	19212	CORINTO	CAUCA	NORTE DEL CAUCA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	43	0	0			0	0	0	ARTEFACTO EXPLOSIVO	3.173815457	-76.26131419
648682		2015	07	10	19050	ARGELIA	CAUCA	PATIA	DESCONOCIDA	GUERRILLA	FARC	0	0	0	0	0	0	2	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.256754909	-77.24945028
649093		1983	11	01	05001	MEDELLIN	ANTIOQUIA	VALLE DE ABURRA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	ELN	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	6.246715564	-75.58171333
649200		2003	04	17	81300	FORTUL	ARAUCA	SARARE	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	6	0	0			0	1	1	ARTEFACTO EXPLOSIVO	6.797075753	-71.7685578
649202	CR2017649202	2007	06	26	76109	BUENAVENTURA	VALLE DEL CAUCA	ANDEN PACIFICO SUR	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	7	0	0			0	2	2	ARTEFACTO EXPLOSIVO	3.93032998	-77.35596327
659717		2021	06	25	54001	CUCUTA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	2	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.905306295	-72.5082562
679826	CR2017679826	2022	01	19	81736	SARAVENA	ARAUCA	SARARE	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	20	0	0			0	1	1	ARMA DE FUEGO - ARTEFACTO EXPLOSIVO	6.95385957	-71.87233343
679866		2014	01	16	76563	PRADERA	VALLE DEL CAUCA	SUR DEL VALLE	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	FARC	0	0	0	0	0	0	56	0	0			0	1	1	ARTEFACTO EXPLOSIVO	3.419827409	-76.24182023
679973	CR2017679973	2022	02	16	19256	EL TAMBO	CAUCA	NORTE DEL CAUCA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	5	0	0			0	0	5	ARTEFACTO EXPLOSIVO	2.45137136	-76.81077225
700472		2022	04	19	19050	ARGELIA	CAUCA	PATIA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.384480734	-77.21574486
710712		2022	05	02	19050	ARGELIA	CAUCA	PATIA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.256754909	-77.24945028
710822		2022	05	12	19142	CALOTO	CAUCA	NORTE DEL CAUCA	ATAQUE A OBJETIVO CIVIL CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	3.034070778	-76.40848704
722004		2022	03	05	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	1	0	0			0	0	0	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
722065		2022	02	04	19355	INZA	CAUCA	NORTE DEL CAUCA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	7	0	0			0	0	0	ARTEFACTO EXPLOSIVO	2.549182984	-76.06350272
722081		2022	02	05	54261	EL ZULIA	NORTE DE SANTANDER	AREA METROPOLITANA DE CUCUTA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	0	0	0			0	0	0	ARTEFACTO EXPLOSIVO	7.938229487	-72.60466818
722123		2022	02	09	50313	GRANADA	META	ARIARI GUAYABERO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	DESCONOCIDO	NO APLICA	0	0	0	0	0	0	4	0	0			1	0	1	ARTEFACTO EXPLOSIVO	3.546694724	-73.70571533
722308		2022	03	26	11001	"BOGOTA, D.C."	"BOGOTA, D. C."	AREA METROPOLITANA DE BOGOTA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	39	0	0			0	2	2	ARTEFACTO EXPLOSIVO	4.65017303	-74.107359
722369	CR2017722369	2022	07	26	20383	LA GLORIA	CESAR	MAGDALENA MEDIO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	2	0	0			0	0	0	ARMA DE FUEGO - ARTEFACTO EXPLOSIVO	8.619297878	-73.80321012
722399		2022	07	30	54810	TIBU	NORTE DE SANTANDER	CATATUMBO	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GRUPO ARMADO NO IDENTIFICADO	PRESENCIA GAO SIN ATRIBUCIÓN	0	0	0	0	0	0	6	0	0			0	0	0	ARTEFACTO EXPLOSIVO	8.639548853	-72.73591863
732450		2022	07	17	19532	PATIA	CAUCA	PATIA	ATAQUE A OBJETIVO MILITAR CON EFECTO INDISCRIMINADO	GUERRILLA	DISIDENCIA FARC	0	0	0	0	0	0	7	0	0			0	1	1	ARTEFACTO EXPLOSIVO	2.115670227	-76.98097859
