ID Caso	Código DANE de Municipio	Municipio	Departamento	Año	Mes	Día	ID Persona	Sexo	Etnia	Ocupación	Calidad de la Víctima o la Baja	Tipo de Población Vulnerable	Militante Político	Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente	Descripción Fuerza o Grupo Armado Organizado al que Pertenece el Combatiente	Edad	Latitud	Longitud
290608	76834	TULUA	VALLE DEL CAUCA	1999	09	22	317564	HOMBRE		CAMPESINO	CIVIL						4.02840797	-76.03250379
290609	13654	SAN JACINTO	BOLIVAR	1999	09	27	317565	HOMBRE		COMERCIANTE	CIVIL	LÍDER COMUNITARIO				JUVENTUD (18-28 AÑOS)	9.85577988	-75.02213643
290609	13654	SAN JACINTO	BOLIVAR	1999	09	27	317566	MUJER		COMERCIANTE	CIVIL	LÍDER COMUNITARIO					9.85577988	-75.02213643
290609	13654	SAN JACINTO	BOLIVAR	1999	09	27	317567	HOMBRE	"NEGRO(A), MULATO(A), AFRODESCENDIENTE, AFROCOLOMBIANO(A)"	OBRERO	CIVIL	LÍDER COMUNITARIO				ADULTEZ (29-59 AÑOS)	9.85577988	-75.02213643
290609	13654	SAN JACINTO	BOLIVAR	1999	09	27	317568	HOMBRE		SIN INFORMACIÓN	CIVIL	LÍDER COMUNITARIO					9.85577988	-75.02213643
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317569	HOMBRE		EMPLEADO	CIVIL	SINDICALISTA					7.054074558	-73.78211646
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317570	HOMBRE		OBRERO	CIVIL						7.054074558	-73.78211646
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317571	HOMBRE		SIN INFORMACIÓN	CIVIL						7.054074558	-73.78211646
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317572	MUJER		OTRA ¿CUÁL?	CIVIL					ADULTEZ (29-59 AÑOS)	7.054074558	-73.78211646
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317573	HOMBRE		SIN INFORMACIÓN	CIVIL						7.054074558	-73.78211646
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317574	MUJER		SIN INFORMACIÓN	CIVIL						7.054074558	-73.78211646
290610	68081	BARRANCABERMEJA	SANTANDER	1999	09	27	317575	HOMBRE		ESTUDIANTE	CIVIL						7.054074558	-73.78211646
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	317576	HOMBRE		CAMPESINO	CIVIL						6.861576325	-75.22591303
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	317577	HOMBRE		CAMPESINO	CIVIL						6.861576325	-75.22591303
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	317578	HOMBRE		COMERCIANTE	CIVIL						6.861576325	-75.22591303
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	317579	MUJER		CAMPESINO	CIVIL						6.861576325	-75.22591303
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	317580	HOMBRE		CAMPESINO	CIVIL						6.861576325	-75.22591303
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	317581	HOMBRE		CAMPESINO	CIVIL						6.861576325	-75.22591303
290611	05315	GUADALUPE	ANTIOQUIA	1999	09	27	331731	MUJER		SIN INFORMACIÓN	CIVIL						6.861576325	-75.22591303
290612	13810	TIQUISIO	BOLIVAR	1999	09	16	317582	HOMBRE		CAMPESINO	CIVIL						8.450384414	-74.41973783
290612	13810	TIQUISIO	BOLIVAR	1999	09	16	317583	HOMBRE		CAMPESINO	CIVIL						8.450384414	-74.41973783
290612	13810	TIQUISIO	BOLIVAR	1999	09	16	317584	HOMBRE		CAMPESINO	CIVIL						8.450384414	-74.41973783
290612	13810	TIQUISIO	BOLIVAR	1999	09	16	317585	HOMBRE		CAMPESINO	CIVIL						8.450384414	-74.41973783
290615	73411	LIBANO	TOLIMA	1999	09	28	317590	HOMBRE		SIN INFORMACIÓN	CIVIL						4.877936755	-75.04763076
290615	73411	LIBANO	TOLIMA	1999	09	28	317591	HOMBRE		SIN INFORMACIÓN	CIVIL						4.877936755	-75.04763076
290615	73411	LIBANO	TOLIMA	1999	09	28	317592	HOMBRE		SIN INFORMACIÓN	CIVIL						4.877936755	-75.04763076
290615	73411	LIBANO	TOLIMA	1999	09	28	317593	HOMBRE		SIN INFORMACIÓN	CIVIL						4.877936755	-75.04763076
290616	05001	MEDELLIN	ANTIOQUIA	1999	09	29	323622	HOMBRE		EMPRESARIO - INDUSTRIAL	CIVIL					ADULTEZ (29-59 AÑOS)	6.257590259	-75.61103107
290616	05001	MEDELLIN	ANTIOQUIA	1999	09	29	323623	HOMBRE		SIN INFORMACIÓN	CIVIL						6.257590259	-75.61103107
290616	05001	MEDELLIN	ANTIOQUIA	1999	09	29	323624	HOMBRE		SEGURIDAD PRIVADA	CIVIL					ADULTEZ (29-59 AÑOS)	6.257590259	-75.61103107
290616	05001	MEDELLIN	ANTIOQUIA	1999	09	29	323625	HOMBRE		SEGURIDAD PRIVADA	CIVIL						6.257590259	-75.61103107
290616	05001	MEDELLIN	ANTIOQUIA	1999	09	29	323626	HOMBRE		SEGURIDAD PRIVADA	CIVIL						6.257590259	-75.61103107
290616	05001	MEDELLIN	ANTIOQUIA	1999	09	29	323627	HOMBRE		SEGURIDAD PRIVADA	CIVIL						6.257590259	-75.61103107
290618	13042	ARENAL	BOLIVAR	1999	09	30	317600	HOMBRE		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317601	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317602	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317603	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317604	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317605	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317606	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	317607	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	568779	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	568780	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290618	13042	ARENAL	BOLIVAR	1999	09	30	568781	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.458865	-73.941099
290619	68001	BUCARAMANGA	SANTANDER	1999	10	02	327115	MUJER		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	7.155833544	-73.11156997
290619	68001	BUCARAMANGA	SANTANDER	1999	10	02	327116	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.155833544	-73.11156997
290619	68001	BUCARAMANGA	SANTANDER	1999	10	02	327117	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.155833544	-73.11156997
290619	68001	BUCARAMANGA	SANTANDER	1999	10	02	327118	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.155833544	-73.11156997
290620	05480	MUTATA	ANTIOQUIA	1999	10	09	317608	HOMBRE		CAMPESINO	CIVIL						7.242875057	-76.4358754
290620	05480	MUTATA	ANTIOQUIA	1999	10	09	317609	HOMBRE		CAMPESINO	CIVIL						7.242875057	-76.4358754
290620	05480	MUTATA	ANTIOQUIA	1999	10	09	317610	HOMBRE		CAMPESINO	CIVIL						7.242875057	-76.4358754
290620	05480	MUTATA	ANTIOQUIA	1999	10	09	317611	MUJER	INDÍGENA	SIN INFORMACIÓN	CIVIL						7.242875057	-76.4358754
290620	05480	MUTATA	ANTIOQUIA	1999	10	09	317612	HOMBRE	INDÍGENA	SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	7.242875057	-76.4358754
290620	05480	MUTATA	ANTIOQUIA	1999	10	09	317613	HOMBRE		CAMPESINO	CIVIL						7.242875057	-76.4358754
290622	20045	BECERRIL	CESAR	1999	10	11	317626	HOMBRE		EMPLEADO	CIVIL						9.624161528	-73.21353005
290622	20045	BECERRIL	CESAR	1999	10	11	317627	HOMBRE		EMPLEADO	CIVIL						9.624161528	-73.21353005
290622	20045	BECERRIL	CESAR	1999	10	11	317628	HOMBRE		EMPLEADO	CIVIL						9.624161528	-73.21353005
290622	20045	BECERRIL	CESAR	1999	10	11	317629	HOMBRE		EMPLEADO	CIVIL						9.624161528	-73.21353005
290622	20045	BECERRIL	CESAR	1999	10	11	317630	HOMBRE		COMERCIANTE	CIVIL						9.624161528	-73.21353005
290622	20045	BECERRIL	CESAR	1999	10	11	317631	HOMBRE		SIN INFORMACIÓN	CIVIL						9.624161528	-73.21353005
290623	19455	MIRANDA	CAUCA	1999	10	15	317632	HOMBRE		OTRA ¿CUÁL?	CIVIL					JUVENTUD (18-28 AÑOS)	3.228235212	-76.21670827
290623	19455	MIRANDA	CAUCA	1999	10	15	317633	HOMBRE		OTRA ¿CUÁL?	CIVIL					ADULTEZ (29-59 AÑOS)	3.228235212	-76.21670827
290623	19455	MIRANDA	CAUCA	1999	10	15	317634	MUJER		COMERCIANTE	CIVIL					ADULTEZ (29-59 AÑOS)	3.228235212	-76.21670827
290623	19455	MIRANDA	CAUCA	1999	10	15	317635	HOMBRE		SEGURIDAD PRIVADA	CIVIL					ADULTEZ (29-59 AÑOS)	3.228235212	-76.21670827
290623	19455	MIRANDA	CAUCA	1999	10	15	317636	HOMBRE		OBRERO	CIVIL						3.228235212	-76.21670827
290624	05147	CAREPA	ANTIOQUIA	1999	10	17	317637	HOMBRE		CAMPESINO	CIVIL						7.745779734	-76.55622853
290624	05147	CAREPA	ANTIOQUIA	1999	10	17	317638	MUJER		CAMPESINO	CIVIL						7.745779734	-76.55622853
290624	05147	CAREPA	ANTIOQUIA	1999	10	17	317639	MUJER		COMERCIANTE	CIVIL						7.745779734	-76.55622853
290624	05147	CAREPA	ANTIOQUIA	1999	10	17	317640	MUJER		CAMPESINO	CIVIL						7.745779734	-76.55622853
290625	18256	EL PAUJIL	CAQUETA	1999	10	18	317641	HOMBRE		SIN INFORMACIÓN	CIVIL						1.570226	-75.326093
290625	18256	EL PAUJIL	CAQUETA	1999	10	18	317643	HOMBRE		SIN INFORMACIÓN	CIVIL						1.570226	-75.326093
290625	18256	EL PAUJIL	CAQUETA	1999	10	18	317644	HOMBRE		SIN INFORMACIÓN	CIVIL						1.570226	-75.326093
290625	18256	EL PAUJIL	CAQUETA	1999	10	18	317645	HOMBRE		SIN INFORMACIÓN	CIVIL						1.570226	-75.326093
290625	18256	EL PAUJIL	CAQUETA	1999	10	18	317646	HOMBRE		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	1.570226	-75.326093
290625	18256	EL PAUJIL	CAQUETA	1999	10	18	763369	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	1.570226	-75.326093
290626	13744	SIMITI	BOLIVAR	1999	10	19	317647	HOMBRE		CAMPESINO	CIVIL						7.851315534	-73.98371609
290626	13744	SIMITI	BOLIVAR	1999	10	19	317648	HOMBRE		CAMPESINO	CIVIL						7.851315534	-73.98371609
290626	13744	SIMITI	BOLIVAR	1999	10	19	317649	HOMBRE		CAMPESINO	CIVIL						7.851315534	-73.98371609
290626	13744	SIMITI	BOLIVAR	1999	10	19	317650	HOMBRE		CAMPESINO	CIVIL						7.851315534	-73.98371609
290629	13654	SAN JACINTO	BOLIVAR	1999	10	22	317651	HOMBRE		CAMPESINO	CIVIL						9.836199715	-74.96168254
290629	13654	SAN JACINTO	BOLIVAR	1999	10	22	317652	HOMBRE		CAMPESINO	CIVIL						9.836199715	-74.96168254
290629	13654	SAN JACINTO	BOLIVAR	1999	10	22	317653	HOMBRE		CAMPESINO	CIVIL						9.836199715	-74.96168254
290629	13654	SAN JACINTO	BOLIVAR	1999	10	22	317654	HOMBRE		CAMPESINO	CIVIL						9.836199715	-74.96168254
290630	13473	MORALES	BOLIVAR	1999	10	22	317655	HOMBRE		EMPLEADO	CIVIL						8.253700061	-73.9713459
290630	13473	MORALES	BOLIVAR	1999	10	22	317656	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.253700061	-73.9713459
290630	13473	MORALES	BOLIVAR	1999	10	22	317657	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.253700061	-73.9713459
290630	13473	MORALES	BOLIVAR	1999	10	22	317658	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.253700061	-73.9713459
290631	05154	CAUCASIA	ANTIOQUIA	1999	10	24	317659	HOMBRE		FUERZA PÚBLICA	COMBATIENTE			AGENTE DEL ESTADO	NO IDENTIFICADO		7.867941792	-75.03501824
290631	05154	CAUCASIA	ANTIOQUIA	1999	10	24	317660	MUJER		SIN INFORMACIÓN	CIVIL						7.867941792	-75.03501824
290631	05154	CAUCASIA	ANTIOQUIA	1999	10	24	317661	HOMBRE		SIN INFORMACIÓN	CIVIL						7.867941792	-75.03501824
290631	05154	CAUCASIA	ANTIOQUIA	1999	10	24	317662	HOMBRE		SIN INFORMACIÓN	CIVIL						7.867941792	-75.03501824
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330259	HOMBRE		TRABAJADOR DE FINCA	CIVIL					ADULTEZ (29-59 AÑOS)	8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330260	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330261	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330262	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330263	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330264	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330265	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290632	54810	TIBU	NORTE DE SANTANDER	1999	11	00	330266	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						8.998278492	-72.89972106
290633	54001	CUCUTA	NORTE DE SANTANDER	1999	11	03	327119	HOMBRE		CONDUCTOR/MOTORISTA	CIVIL					ADULTEZ (29-59 AÑOS)	8.112041811	-72.48862641
290633	54001	CUCUTA	NORTE DE SANTANDER	1999	11	03	327120	MUJER		OTRA ¿CUÁL?	CIVIL						8.112041811	-72.48862641
290633	54001	CUCUTA	NORTE DE SANTANDER	1999	11	03	327121	HOMBRE		SIN INFORMACIÓN	CIVIL						8.112041811	-72.48862641
290633	54001	CUCUTA	NORTE DE SANTANDER	1999	11	03	327122	HOMBRE		SIN INFORMACIÓN	CIVIL						8.112041811	-72.48862641
290635	73055	ARMERO	TOLIMA	1999	11	05	317663	HOMBRE		ECONOMÍA INFORMAL	CIVIL						5.006758956	-74.84750095
290635	73055	ARMERO	TOLIMA	1999	11	05	317664	HOMBRE		ECONOMÍA INFORMAL	CIVIL						5.006758956	-74.84750095
290635	73055	ARMERO	TOLIMA	1999	11	05	317665	HOMBRE		ECONOMÍA INFORMAL	CIVIL						5.006758956	-74.84750095
290635	73055	ARMERO	TOLIMA	1999	11	05	317666	HOMBRE		ECONOMÍA INFORMAL	CIVIL						5.006758956	-74.84750095
290636	73055	ARMERO	TOLIMA	1999	11	05	324926	SIN INFORMACION		ECONOMÍA INFORMAL	CIVIL						4.989019144	-74.99376631
290636	73055	ARMERO	TOLIMA	1999	11	05	324927	SIN INFORMACION		ECONOMÍA INFORMAL	CIVIL						4.989019144	-74.99376631
290636	73055	ARMERO	TOLIMA	1999	11	05	324928	SIN INFORMACION		ECONOMÍA INFORMAL	CIVIL						4.989019144	-74.99376631
290636	73055	ARMERO	TOLIMA	1999	11	05	324929	SIN INFORMACION		ECONOMÍA INFORMAL	CIVIL						4.989019144	-74.99376631
290637	86757	SAN MIGUEL	PUTUMAYO	1999	11	06	317667	HOMBRE		CAMPESINO	CIVIL						0.272449048	-76.84510459
290637	86757	SAN MIGUEL	PUTUMAYO	1999	11	06	317668	HOMBRE		CAMPESINO	CIVIL						0.272449048	-76.84510459
290637	86757	SAN MIGUEL	PUTUMAYO	1999	11	06	317669	HOMBRE		CAMPESINO	CIVIL					PRIMERA INFANCIA (0-5 AÑOS)	0.272449048	-76.84510459
290637	86757	SAN MIGUEL	PUTUMAYO	1999	11	06	317670	HOMBRE		CAMPESINO	CIVIL						0.272449048	-76.84510459
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317671	MUJER		CAMPESINO	CIVIL					JUVENTUD (18-28 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317672	HOMBRE		CAMPESINO	CIVIL					ADOLESCENCIA (12-17 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317673	HOMBRE		CAMPESINO	CIVIL					JUVENTUD (18-28 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317674	HOMBRE		CAMPESINO	CIVIL					JUVENTUD (18-28 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317675	HOMBRE		CAMPESINO	CIVIL					JUVENTUD (18-28 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317676	HOMBRE		CAMPESINO	CIVIL					ADULTEZ (29-59 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317677	HOMBRE		CAMPESINO	CIVIL					JUVENTUD (18-28 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317678	HOMBRE		CAMPESINO	CIVIL						0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317679	MUJER		CAMPESINO	CIVIL					JUVENTUD (18-28 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317680	HOMBRE		CAMPESINO	CIVIL					ADULTEZ (29-59 AÑOS)	0.468398205	-76.98034902
290638	86865	VALLE DEL GUAMUEZ	PUTUMAYO	1999	11	07	317681	HOMBRE		CAMPESINO	CIVIL					ADULTEZ (29-59 AÑOS)	0.468398205	-76.98034902
290639	86757	SAN MIGUEL	PUTUMAYO	1999	11	07	317682	HOMBRE		CAMPESINO	CIVIL						0.272449048	-76.84510459
290639	86757	SAN MIGUEL	PUTUMAYO	1999	11	07	317683	HOMBRE		CAMPESINO	CIVIL						0.272449048	-76.84510459
290639	86757	SAN MIGUEL	PUTUMAYO	1999	11	07	317684	SIN INFORMACION		CAMPESINO	CIVIL						0.272449048	-76.84510459
290639	86757	SAN MIGUEL	PUTUMAYO	1999	11	07	317685	SIN INFORMACION		CAMPESINO	CIVIL						0.272449048	-76.84510459
290639	86757	SAN MIGUEL	PUTUMAYO	1999	11	07	317686	SIN INFORMACION		CAMPESINO	CIVIL						0.272449048	-76.84510459
290639	86757	SAN MIGUEL	PUTUMAYO	1999	11	07	317687	SIN INFORMACION		CAMPESINO	CIVIL						0.272449048	-76.84510459
290640	54001	CUCUTA	NORTE DE SANTANDER	1999	11	08	327123	HOMBRE		EMPLEADO	CIVIL					ADULTEZ (29-59 AÑOS)	8.112041811	-72.48862641
290640	54001	CUCUTA	NORTE DE SANTANDER	1999	11	08	327124	SIN INFORMACION		COMERCIANTE	CIVIL						8.112041811	-72.48862641
290640	54001	CUCUTA	NORTE DE SANTANDER	1999	11	08	327125	SIN INFORMACION		COMERCIANTE	CIVIL						8.112041811	-72.48862641
290640	54001	CUCUTA	NORTE DE SANTANDER	1999	11	08	327126	SIN INFORMACION		COMERCIANTE	CIVIL						8.112041811	-72.48862641
290641	20001	VALLEDUPAR	CESAR	1999	11	10	317688	HOMBRE		CAMPESINO	CIVIL						10.69680542	-73.35421413
290641	20001	VALLEDUPAR	CESAR	1999	11	10	317689	HOMBRE		CAMPESINO	CIVIL						10.69680542	-73.35421413
290641	20001	VALLEDUPAR	CESAR	1999	11	10	317690	HOMBRE		CAMPESINO	CIVIL						10.69680542	-73.35421413
290641	20001	VALLEDUPAR	CESAR	1999	11	10	317691	HOMBRE		CAMPESINO	CIVIL						10.69680542	-73.35421413
290641	20001	VALLEDUPAR	CESAR	1999	11	10	317692	MUJER		CAMPESINO	CIVIL						10.69680542	-73.35421413
290642	05093	BETULIA	ANTIOQUIA	1999	11	13	317693	HOMBRE		CAMPESINO	CIVIL						6.185783612	-75.95649246
290642	05093	BETULIA	ANTIOQUIA	1999	11	13	317694	HOMBRE		CAMPESINO	CIVIL						6.185783612	-75.95649246
290642	05093	BETULIA	ANTIOQUIA	1999	11	13	317695	MUJER		CAMPESINO	CIVIL						6.185783612	-75.95649246
290642	05093	BETULIA	ANTIOQUIA	1999	11	13	317696	HOMBRE		CAMPESINO	CIVIL						6.185783612	-75.95649246
290643	20045	BECERRIL	CESAR	1999	11	16	327614	HOMBRE		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327615	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327616	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327617	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327618	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327619	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327620	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290643	20045	BECERRIL	CESAR	1999	11	16	327621	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						9.727732939	-73.25250522
290644	13001	CARTAGENA DE INDIAS	BOLIVAR	1999	11	17	317697	HOMBRE		SIN INFORMACIÓN	CIVIL						10.46343362	-75.45889915
290644	13001	CARTAGENA DE INDIAS	BOLIVAR	1999	11	17	317698	HOMBRE		SIN INFORMACIÓN	CIVIL						10.46343362	-75.45889915
290644	13001	CARTAGENA DE INDIAS	BOLIVAR	1999	11	17	317699	HOMBRE		SIN INFORMACIÓN	CIVIL						10.46343362	-75.45889915
290644	13001	CARTAGENA DE INDIAS	BOLIVAR	1999	11	17	317700	HOMBRE		SIN INFORMACIÓN	CIVIL						10.46343362	-75.45889915
290645	05002	ABEJORRAL	ANTIOQUIA	1999	11	17	317701	HOMBRE		SIN INFORMACIÓN	CIVIL						5.730251958	-75.49077728
290645	05002	ABEJORRAL	ANTIOQUIA	1999	11	17	317702	HOMBRE		SIN INFORMACIÓN	CIVIL						5.730251958	-75.49077728
290645	05002	ABEJORRAL	ANTIOQUIA	1999	11	17	317703	HOMBRE		SIN INFORMACIÓN	CIVIL						5.730251958	-75.49077728
290645	05002	ABEJORRAL	ANTIOQUIA	1999	11	17	317704	HOMBRE		SIN INFORMACIÓN	CIVIL						5.730251958	-75.49077728
290645	05002	ABEJORRAL	ANTIOQUIA	1999	11	17	317705	HOMBRE		SIN INFORMACIÓN	CIVIL						5.730251958	-75.49077728
290645	05002	ABEJORRAL	ANTIOQUIA	1999	11	17	317706	HOMBRE		SIN INFORMACIÓN	CIVIL						5.730251958	-75.49077728
290646	05360	ITAGÜI	ANTIOQUIA	1999	11	20	317707	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.169598	-75.614359
290646	05360	ITAGÜI	ANTIOQUIA	1999	11	20	317708	HOMBRE		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	6.169598	-75.614359
290646	05360	ITAGÜI	ANTIOQUIA	1999	11	20	317709	HOMBRE		EMPLEADO	CIVIL					ADULTEZ (29-59 AÑOS)	6.169598	-75.614359
290646	05360	ITAGÜI	ANTIOQUIA	1999	11	20	317710	HOMBRE		SIN INFORMACIÓN	CIVIL					ADULTEZ (29-59 AÑOS)	6.169598	-75.614359
290646	05360	ITAGÜI	ANTIOQUIA	1999	11	20	317711	HOMBRE		DESEMPLEADO	CIVIL					JUVENTUD (18-28 AÑOS)	6.169598	-75.614359
290646	05360	ITAGÜI	ANTIOQUIA	1999	11	20	317712	HOMBRE		TRABAJO SIN ESPECIFICAR	CIVIL					JUVENTUD (18-28 AÑOS)	6.169598	-75.614359
290647	05318	GUARNE	ANTIOQUIA	1999	11	21	329023	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.266625703	-75.43730801
290647	05318	GUARNE	ANTIOQUIA	1999	11	21	329024	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.266625703	-75.43730801
290647	05318	GUARNE	ANTIOQUIA	1999	11	21	329025	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.266625703	-75.43730801
290647	05318	GUARNE	ANTIOQUIA	1999	11	21	329026	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						6.266625703	-75.43730801
290647	05318	GUARNE	ANTIOQUIA	1999	11	21	329027	HOMBRE		SIN INFORMACIÓN	CIVIL					JUVENTUD (18-28 AÑOS)	6.266625703	-75.43730801
290648	13433	MAHATES	BOLIVAR	1999	11	22	317713	HOMBRE		DELINCUENTE	CIVIL						10.27217789	-75.1595013
290648	13433	MAHATES	BOLIVAR	1999	11	22	317714	HOMBRE		DELINCUENTE	CIVIL						10.27217789	-75.1595013
290648	13433	MAHATES	BOLIVAR	1999	11	22	317715	HOMBRE		DELINCUENTE	CIVIL						10.27217789	-75.1595013
290648	13433	MAHATES	BOLIVAR	1999	11	22	317716	HOMBRE		DELINCUENTE	CIVIL						10.27217789	-75.1595013
290649	54001	CUCUTA	NORTE DE SANTANDER	1999	11	22	327127	MUJER		SIN INFORMACIÓN	CIVIL					ADOLESCENCIA (12-17 AÑOS)	7.905613	-72.508577
290649	54001	CUCUTA	NORTE DE SANTANDER	1999	11	22	327128	MUJER		SIN INFORMACIÓN	CIVIL						7.905613	-72.508577
290649	54001	CUCUTA	NORTE DE SANTANDER	1999	11	22	327129	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.905613	-72.508577
290649	54001	CUCUTA	NORTE DE SANTANDER	1999	11	22	327130	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.905613	-72.508577
290649	54001	CUCUTA	NORTE DE SANTANDER	1999	11	22	327131	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.905613	-72.508577
290649	54001	CUCUTA	NORTE DE SANTANDER	1999	11	22	327132	SIN INFORMACION		SIN INFORMACIÓN	CIVIL						7.905613	-72.508577
